3,1,1341.48,426.16,174.23,356.57,1,-1,-1,-1
3,2,574.70,449.32,116.06,244.18,1,-1,-1,-1
3,3,728.94,460.69,45.64,110.42,1,-1,-1,-1
3,4,1256.47,443.19,38.38,97.40,1,-1,-1,-1
3,5,424.86,443.62,134.54,286.11,1,-1,-1,-1
3,6,1474.79,458.86,121.16,276.47,1,-1,-1,-1
3,7,1677.60,442.99,107.09,149.39,1,-1,-1,-1
4,1,1346.18,420.77,178.76,365.69,1,-1,-1,-1
4,2,572.42,449.22,116.73,245.44,1,-1,-1,-1
4,3,728.14,459.76,46.00,111.43,1,-1,-1,-1
4,4,1256.54,442.50,38.79,98.67,1,-1,-1,-1
4,5,424.83,440.29,138.18,291.72,1,-1,-1,-1
4,6,1483.83,436.25,140.96,321.46,1,-1,-1,-1
4,7,1676.62,442.81,108.34,151.14,1,-1,-1,-1
5,1,1348.58,410.73,185.83,380.87,1,-1,-1,-1
5,2,571.99,449.51,116.90,245.70,1,-1,-1,-1
5,3,725.53,465.23,46.44,113.22,1,-1,-1,-1
5,4,1256.93,441.78,39.01,99.47,1,-1,-1,-1
5,5,423.87,439.18,140.72,294.60,1,-1,-1,-1
5,6,1488.08,432.60,143.57,329.42,1,-1,-1,-1
5,7,1674.95,439.21,114.44,160.80,1,-1,-1,-1
6,1,1354.05,405.96,187.78,386.37,1,-1,-1,-1
6,2,573.34,450.67,115.98,243.68,1,-1,-1,-1
6,3,724.71,468.04,45.73,112.21,1,-1,-1,-1
6,4,1257.30,442.07,38.47,98.28,1,-1,-1,-1
6,5,430.34,446.29,134.73,282.42,1,-1,-1,-1
6,6,1491.40,434.14,144.11,332.77,1,-1,-1,-1
6,7,1674.33,439.68,112.93,159.30,1,-1,-1,-1
7,1,1363.78,410.83,183.90,378.95,1,-1,-1,-1
7,2,571.47,450.01,116.16,244.77,1,-1,-1,-1
7,3,725.19,469.51,45.21,111.93,1,-1,-1,-1
7,4,1257.25,442.33,38.36,98.28,1,-1,-1,-1
7,5,432.29,446.86,134.36,282.78,1,-1,-1,-1
7,6,1493.08,434.00,143.50,334.24,1,-1,-1,-1
7,7,1677.81,440.78,108.92,153.45,1,-1,-1,-1
8,1,1373.37,409.61,181.88,377.92,1,-1,-1,-1
8,2,571.69,449.86,116.06,245.03,1,-1,-1,-1
8,3,725.34,470.07,44.44,111.07,1,-1,-1,-1
8,4,1257.45,441.58,38.59,99.35,1,-1,-1,-1
8,5,434.71,450.30,131.05,276.09,1,-1,-1,-1
8,6,1497.55,426.13,146.95,346.47,1,-1,-1,-1
8,7,1677.49,440.37,109.75,154.61,1,-1,-1,-1
9,1,1380.29,408.52,178.80,377.14,1,-1,-1,-1
9,2,570.33,449.08,116.56,246.54,1,-1,-1,-1
9,3,727.19,464.37,43.47,109.08,1,-1,-1,-1
9,4,1257.01,441.50,38.77,100.31,1,-1,-1,-1
9,5,436.20,452.13,129.43,272.92,1,-1,-1,-1
9,6,1504.59,423.53,145.32,347.37,1,-1,-1,-1
9,7,1679.04,441.25,107.31,151.30,1,-1,-1,-1
10,1,1395.98,410.74,175.33,373.84,1,-1,-1,-1
10,2,568.43,448.37,116.75,248.51,1,-1,-1,-1
10,3,728.31,462.02,43.21,108.63,1,-1,-1,-1
10,4,1257.07,442.09,38.47,99.79,1,-1,-1,-1
10,5,437.77,453.78,127.66,269.62,1,-1,-1,-1
10,6,1512.19,423.11,146.68,349.32,1,-1,-1,-1
10,7,1680.82,439.69,108.87,154.80,1,-1,-1,-1
10,17,406.15,553.96,80.05,70.08,1,-1,-1,-1
11,1,1410.67,416.09,167.05,358.82,1,-1,-1,-1
