3,1,1619.85,552.42,61.82,120.44,1,-1,-1,-1
3,2,1376.11,510.16,34.16,97.25,1,-1,-1,-1
3,3,1533.94,561.86,53.73,112.87,1,-1,-1,-1
3,4,103.77,718.26,46.65,101.33,1,-1,-1,-1
3,5,491.29,552.36,39.82,86.45,1,-1,-1,-1
3,6,1448.39,494.49,41.87,79.14,1,-1,-1,-1
3,9,542.06,555.36,36.34,81.26,1,-1,-1,-1
4,1,1625.16,554.04,62.56,121.92,1,-1,-1,-1
4,2,1379.50,511.14,35.75,102.07,1,-1,-1,-1
4,3,1540.09,560.38,54.92,115.15,1,-1,-1,-1
4,4,95.35,724.02,44.84,97.68,1,-1,-1,-1
4,5,491.14,552.87,39.98,87.11,1,-1,-1,-1
4,6,1449.30,489.07,42.98,82.04,1,-1,-1,-1
4,9,542.17,553.80,38.11,85.22,1,-1,-1,-1
4,11,638.35,537.42,23.62,58.22,1,-1,-1,-1
5,1,1634.08,560.78,64.54,126.06,1,-1,-1,-1
5,2,1382.37,520.16,33.71,96.14,1,-1,-1,-1
5,3,1547.80,569.42,54.36,113.45,1,-1,-1,-1
5,4,78.10,716.80,46.99,102.25,1,-1,-1,-1
5,5,489.54,546.15,42.18,92.75,1,-1,-1,-1
5,6,1449.52,482.43,45.09,86.06,1,-1,-1,-1
5,9,540.70,551.80,38.20,85.63,1,-1,-1,-1
5,11,639.26,541.48,22.72,56.00,1,-1,-1,-1
5,16,1264.96,551.09,28.71,46.74,1,-1,-1,-1
6,1,1645.29,574.15,61.49,120.32,1,-1,-1,-1
6,2,1386.23,522.78,37.00,105.94,1,-1,-1,-1
6,3,1553.03,577.14,56.60,118.51,1,-1,-1,-1
6,4,64.02,727.89,48.07,104.85,1,-1,-1,-1
6,5,488.58,556.38,41.47,91.42,1,-1,-1,-1
6,9,540.92,562.75,35.68,79.58,1,-1,-1,-1
6,16,1268.85,563.44,28.65,46.70,1,-1,-1,-1
6,17,1302.30,573.28,24.68,39.17,1,-1,-1,-1
7,1,1652.59,575.06,61.28,120.13,1,-1,-1,-1
7,2,1388.43,520.47,37.91,108.50,1,-1,-1,-1
7,3,1561.48,577.56,56.85,120.34,1,-1,-1,-1
7,4,53.96,732.20,48.30,105.36,1,-1,-1,-1
7,5,488.22,551.74,42.63,95.20,1,-1,-1,-1
7,6,1463.30,501.93,42.70,83.03,1,-1,-1,-1
7,9,540.65,565.07,35.66,79.54,1,-1,-1,-1
7,16,1269.88,567.77,28.96,47.21,1,-1,-1,-1
7,17,1303.86,578.72,23.65,37.54,1,-1,-1,-1
8,1,1657.85,579.12,65.72,129.53,1,-1,-1,-1
8,2,1391.34,525.06,39.83,114.30,1,-1,-1,-1
8,3,1568.36,586.38,55.86,119.51,1,-1,-1,-1
8,4,32.69,742.53,49.46,107.52,1,-1,-1,-1
8,5,486.55,557.04,42.24,94.54,1,-1,-1,-1
8,6,1462.28,507.62,43.05,85.37,1,-1,-1,-1
8,9,529.04,565.91,36.78,82.23,1,-1,-1,-1
8,11,637.29,538.68,26.64,65.35,1,-1,-1,-1
8,16,1269.07,565.99,31.54,51.76,1,-1,-1,-1
8,17,1298.78,574.06,27.48,43.21,1,-1,-1,-1
8,22,1505.16,522.12,36.73,85.19,1,-1,-1,-1
9,1,1662.40,584.68,65.95,130.68,1,-1,-1,-1
9,2,1392.61,528.06,40.00,115.68,1,-1,-1,-1
9,3,1573.14,592.15,55.79,120.80,1,-1,-1,-1
9,4,18.27,743.78,50.91,111.10,1,-1,-1,-1
9,5,485.33,560.05,40.76,91.24,1,-1,-1,-1
9,6,1464.21,511.58,42.01,84.64,1,-1,-1,-1
9,9,526.35,566.17,36.69,81.86,1,-1,-1,-1
9,11,636.66,537.94,27.09,65.95,1,-1,-1,-1
9,16,1269.04,568.56,31.17,51.79,1,-1,-1,-1
9,17,1295.41,573.98,28.78,45.26,1,-1,-1,-1
9,22,1508.23,527.53,37.15,86.39,1,-1,-1,-1
10,1,1665.63,599.95,63.33,125.89,1,-1,-1,-1
10,2,1395.64,539.38,37.87,108.99,1,-1,-1,-1
10,3,1577.38,604.12,55.42,120.76,1,-1,-1,-1
