3,1,1670.61,400.06,195.01,330.18,1,-1,-1,-1
3,2,252.50,470.20,116.16,232.04,1,-1,-1,-1
3,3,1252.50,538.01,60.94,116.27,1,-1,-1,-1
3,6,3.74,280.95,108.43,642.00,1,-1,-1,-1
4,1,1668.72,403.82,190.45,322.81,1,-1,-1,-1
4,2,254.14,471.33,115.14,230.58,1,-1,-1,-1
4,3,1253.79,538.22,60.98,116.34,1,-1,-1,-1
4,6,4.14,264.39,112.43,663.42,1,-1,-1,-1
4,7,1856.07,366.03,65.75,226.03,1,-1,-1,-1
5,1,1666.69,404.04,193.17,328.37,1,-1,-1,-1
5,2,256.69,472.92,113.90,228.77,1,-1,-1,-1
5,6,5.39,240.94,118.69,698.49,1,-1,-1,-1
5,7,1858.16,367.92,64.62,222.97,1,-1,-1,-1
5,8,1283.22,449.66,71.24,213.20,1,-1,-1,-1
6,1,1664.48,401.25,195.79,334.67,1,-1,-1,-1
6,2,259.18,473.87,112.29,226.98,1,-1,-1,-1
6,6,23.02,256.59,111.37,631.74,1,-1,-1,-1
6,7,1858.78,367.08,65.03,225.69,1,-1,-1,-1
6,8,1283.69,451.29,70.25,210.10,1,-1,-1,-1
7,1,1662.27,397.36,198.86,343.64,1,-1,-1,-1
7,2,258.92,474.05,111.17,226.72,1,-1,-1,-1
7,6,27.17,260.77,111.45,612.12,1,-1,-1,-1
7,7,1859.09,369.90,63.96,222.95,1,-1,-1,-1
7,8,1284.85,446.61,71.61,214.55,1,-1,-1,-1
8,1,1664.23,398.63,195.24,340.97,1,-1,-1,-1
8,2,260.37,474.12,110.25,227.41,1,-1,-1,-1
8,6,26.76,258.07,115.08,612.38,1,-1,-1,-1
8,7,1858.41,369.32,64.64,226.59,1,-1,-1,-1
8,8,1284.98,449.01,70.51,210.50,1,-1,-1,-1
8,10,118.78,524.43,85.64,213.62,1,-1,-1,-1
9,1,1667.12,399.44,191.28,337.59,1,-1,-1,-1
9,2,261.26,473.35,109.88,228.90,1,-1,-1,-1
9,6,26.59,264.70,116.31,597.89,1,-1,-1,-1
9,7,1857.73,369.31,64.79,228.14,1,-1,-1,-1
9,8,1301.58,449.65,69.43,206.89,1,-1,-1,-1
9,10,121.27,525.95,84.92,211.64,1,-1,-1,-1
10,1,1666.35,400.71,189.68,339.62,1,-1,-1,-1
10,2,261.82,473.16,110.12,229.41,1,-1,-1,-1
10,3,1274.80,538.29,58.02,112.37,1,-1,-1,-1
10,6,27.11,262.64,121.50,602.54,1,-1,-1,-1
10,7,1855.60,367.40,66.81,237.10,1,-1,-1,-1
10,8,1307.65,451.19,69.27,206.08,1,-1,-1,-1
10,10,122.14,525.76,85.06,211.98,1,-1,-1,-1
11,1,1665.53,399.52,189.25,344.72,1,-1,-1,-1
11,2,263.40,475.66,107.19,226.06,1,-1,-1,-1
11,3,1277.60,538.36,57.79,111.93,1,-1,-1,-1
11,6,25.24,262.03,125.64,603.17,1,-1,-1,-1
11,7,1854.14,366.86,67.32,240.29,1,-1,-1,-1
11,8,1311.60,454.87,68.99,204.36,1,-1,-1,-1
12,1,1665.25,397.85,188.15,349.21,1,-1,-1,-1
12,2,264.01,475.82,107.20,226.07,1,-1,-1,-1
12,3,1280.07,536.56,57.97,114.39,1,-1,-1,-1
12,6,24.04,261.98,130.09,605.09,1,-1,-1,-1
12,7,1853.29,372.70,71.72,260.08,1,-1,-1,-1
12,8,1312.85,457.20,68.83,203.06,1,-1,-1,-1
12,11,1284.85,468.37,69.03,188.35,1,-1,-1,-1
13,1,1665.24,396.05,186.40,351.64,1,-1,-1,-1
13,3,1282.18,538.51,55.79,111.57,1,-1,-1,-1
13,6,23.93,254.62,137.10,620.55,1,-1,-1,-1
13,7,1853.40,375.77,72.79,268.24,1,-1,-1,-1
13,8,1316.86,458.15,68.66,202.09,1,-1,-1,-1
13,10,115.50,517.72,90.31,225.67,1,-1,-1,-1
13,11,1285.36,470.58,68.16,185.99,1,-1,-1,-1
14,1,1665.39,392.62,186.03,356.70,1,-1,-1,-1
14,3,1282.09,537.35,56.80,115.54,1,-1,-1,-1
14,6,23.36,247.74,142.98,631.23,1,-1,-1,-1
14,7,1852.73,373.42,74.66,280.38,1,-1,-1,-1
14,8,1319.34,457.96,69.31,203.34,1,-1,-1,-1
14,10,113.58,495.60,97.55,246.40,1,-1,-1,-1
15,1,1662.16,389.37,185.99,362.58,1,-1,-1,-1
15,2,270.81,474.90,108.39,229.71,1,-1,-1,-1
15,3,1284.30,538.42,55.18,114.09,1,-1,-1,-1
15,6,30.91,261.47,143.37,603.92,1,-1,-1,-1
15,7,1850.95,371.40,76.99,294.73,1,-1,-1,-1
15,8,1322.61,461.58,68.03,199.57,1,-1,-1,-1
15,10,112.73,491.30,99.50,251.33,1,-1,-1,-1
16,1,1661.66,388.72,183.39,363.48,1,-1,-1,-1
16,2,264.29,456.35,116.02,246.02,1,-1,-1,-1
16,3,1286.62,538.24,54.40,114.70,1,-1,-1,-1
16,6,33.03,268.80,146.33,589.71,1,-1,-1,-1
16,7,1849.81,370.78,77.38,301.02,1,-1,-1,-1
16,8,1323.27,461.07,68.24,199.96,1,-1,-1,-1
17,1,1661.33,387.56,181.14,364.60,1,-1,-1,-1
17,2,264.56,454.34,117.02,248.14,1,-1,-1,-1
17,3,1286.91,537.06,54.63,117.21,1,-1,-1,-1
17,6,31.96,271.00,151.23,584.92,1,-1,-1,-1
17,7,1848.85,370.62,76.99,303.27,1,-1,-1,-1
17,8,1325.86,460.24,68.80,201.30,1,-1,-1,-1
18,1,1655.15,381.02,183.00,372.71,1,-1,-1,-1
18,2,277.08,465.25,116.07,242.29,1,-1,-1,-1
18,3,1287.11,536.52,55.02,119.51,1,-1,-1,-1
18,6,31.35,268.30,158.68,590.21,1,-1,-1,-1
18,7,1841.02,354.31,92.81,378.65,1,-1,-1,-1
18,8,1326.85,459.54,69.66,203.00,1,-1,-1,-1
19,1,1652.78,379.72,181.27,372.30,1,-1,-1,-1
19,2,280.81,472.90,113.57,233.35,1,-1,-1,-1
19,3,1287.59,536.51,54.40,119.16,1,-1,-1,-1
19,6,28.38,274.55,169.78,616.83,1,-1,-1,-1
19,7,1838.70,341.58,99.14,420.61,1,-1,-1,-1
19,8,1329.63,460.11,69.98,202.22,1,-1,-1,-1
20,1,1650.75,379.20,180.33,373.90,1,-1,-1,-1
20,2,279.58,472.58,115.64,234.86,1,-1,-1,-1
20,3,1288.53,536.38,54.50,121.09,1,-1,-1,-1
20,6,29.21,265.59,182.77,648.07,1,-1,-1,-1
20,7,1838.22,336.83,99.33,436.21,1,-1,-1,-1
20,8,1332.12,460.60,70.34,201.92,1,-1,-1,-1
21,1,1650.53,381.22,177.36,371.40,1,-1,-1,-1
21,2,279.65,473.55,115.98,233.54,1,-1,-1,-1
21,3,1290.06,536.51,54.38,121.85,1,-1,-1,-1
21,6,30.47,261.62,184.15,630.41,1,-1,-1,-1
21,7,1839.77,339.92,95.28,430.77,1,-1,-1,-1
21,8,1334.14,462.12,70.42,200.66,1,-1,-1,-1
22,1,1649.67,384.46,173.69,366.82,1,-1,-1,-1
22,2,275.32,470.57,119.18,238.06,1,-1,-1,-1
22,3,1291.39,536.44,53.83,122.17,1,-1,-1,-1
22,6,31.45,248.06,194.17,643.82,1,-1,-1,-1
