3,1,14.94,148.68,82.49,191.35,1,-1,-1,-1
3,2,122.01,156.83,71.98,173.77,1,-1,-1,-1
3,3,559.58,195.87,70.54,77.74,1,-1,-1,-1
3,4,-28.77,151.23,300.05,160.35,1,-1,-1,-1
3,5,135.73,185.32,31.93,55.31,1,-1,-1,-1
3,6,549.77,186.48,82.67,92.03,1,-1,-1,-1
3,7,8.03,154.68,76.31,181.62,1,-1,-1,-1
3,10,-18.96,167.90,283.57,123.84,1,-1,-1,-1
3,11,542.62,177.65,98.74,110.20,1,-1,-1,-1
3,12,264.98,204.30,27.14,40.72,1,-1,-1,-1
3,13,122.44,149.43,75.28,177.53,1,-1,-1,-1
3,14,14.89,144.39,81.39,186.62,1,-1,-1,-1
3,15,545.23,194.20,97.47,92.23,1,-1,-1,-1
3,16,-52.26,135.30,348.06,161.30,1,-1,-1,-1
3,17,123.72,195.50,33.95,42.21,1,-1,-1,-1
4,1,29.24,149.38,83.18,192.48,1,-1,-1,-1
4,2,127.91,153.80,73.96,179.10,1,-1,-1,-1
4,3,552.39,194.52,72.41,78.32,1,-1,-1,-1
4,4,-3.17,167.76,242.75,129.49,1,-1,-1,-1
4,5,142.98,186.86,33.42,57.40,1,-1,-1,-1
4,6,547.75,183.74,86.96,96.33,1,-1,-1,-1
4,7,19.33,151.26,79.79,189.97,1,-1,-1,-1
4,10,-59.23,153.25,355.02,157.20,1,-1,-1,-1
4,11,539.39,185.63,97.36,108.11,1,-1,-1,-1
4,12,262.64,202.36,36.07,54.21,1,-1,-1,-1
4,13,127.54,150.29,74.55,176.01,1,-1,-1,-1
4,14,21.31,144.05,81.54,187.05,1,-1,-1,-1
4,15,548.56,194.05,88.72,83.47,1,-1,-1,-1
4,16,-65.73,128.83,364.31,170.77,1,-1,-1,-1
4,17,123.95,198.70,30.80,38.29,1,-1,-1,-1
5,1,29.44,151.48,82.32,191.15,1,-1,-1,-1
5,2,130.94,151.70,77.11,188.43,1,-1,-1,-1
5,3,537.62,188.94,87.45,93.27,1,-1,-1,-1
5,4,-36.10,167.28,248.49,134.53,1,-1,-1,-1
5,5,148.24,188.00,34.33,58.56,1,-1,-1,-1
5,6,547.39,182.27,91.62,101.53,1,-1,-1,-1
5,7,29.52,145.45,86.19,206.09,1,-1,-1,-1
5,10,-75.28,147.71,381.54,168.94,1,-1,-1,-1
5,11,535.35,188.65,97.51,107.53,1,-1,-1,-1
5,12,259.68,200.77,39.70,60.18,1,-1,-1,-1
5,13,140.60,152.45,72.08,169.81,1,-1,-1,-1
5,14,34.08,143.52,81.96,187.64,1,-1,-1,-1
5,15,542.77,194.73,86.56,80.43,1,-1,-1,-1
5,16,-79.46,122.95,377.61,177.00,1,-1,-1,-1
5,23,255.78,198.38,42.28,56.50,1,-1,-1,-1
5,24,283.02,202.90,28.09,44.51,1,-1,-1,-1
5,25,259.92,201.58,26.64,60.22,1,-1,-1,-1
6,1,30.12,149.10,83.87,194.86,1,-1,-1,-1
6,2,140.00,150.12,79.13,193.72,1,-1,-1,-1
6,3,525.68,185.39,96.42,100.78,1,-1,-1,-1
6,4,-45.45,161.65,250.76,138.21,1,-1,-1,-1
6,5,148.45,181.90,39.58,67.72,1,-1,-1,-1
6,6,534.50,180.47,95.14,104.30,1,-1,-1,-1
6,7,36.77,156.12,84.38,201.15,1,-1,-1,-1
6,11,530.03,190.43,96.58,105.09,1,-1,-1,-1
6,12,262.67,198.64,42.07,64.82,1,-1,-1,-1
6,13,145.78,149.71,74.77,176.48,1,-1,-1,-1
6,14,34.80,142.75,88.25,202.67,1,-1,-1,-1
6,15,539.67,194.45,86.51,80.38,1,-1,-1,-1
6,23,245.87,195.26,44.04,59.84,1,-1,-1,-1
6,24,285.24,201.80,29.16,46.19,1,-1,-1,-1
6,25,271.81,202.83,23.43,53.06,1,-1,-1,-1
6,27,242.88,194.73,29.10,62.71,1,-1,-1,-1
6,33,244.73,201.61,16.47,48.43,1,-1,-1,-1
7,1,30.16,148.31,83.83,194.73,1,-1,-1,-1
7,2,146.69,148.13,79.82,195.67,1,-1,-1,-1
7,3,517.48,182.78,102.23,104.12,1,-1,-1,-1
7,4,-48.80,156.69,253.04,142.41,1,-1,-1,-1
7,5,146.80,177.07,43.40,74.97,1,-1,-1,-1
7,6,521.94,173.97,105.28,114.22,1,-1,-1,-1
7,7,36.07,144.25,88.02,210.64,1,-1,-1,-1
7,11,518.46,173.17,100.32,105.67,1,-1,-1,-1
7,12,263.99,197.06,42.55,66.88,1,-1,-1,-1
7,13,147.95,143.92,79.38,188.26,1,-1,-1,-1
